id,name,property_type,room_type,bathrooms,bedrooms,beds,price
49252663.0,Chambre calme à 25 min de Lausanne et Genève,Private room in rental unit,Private room,1.0,1.0,1.0,51.0
49254962.0,Leben im Hafen am idyllischen Murtensee,Entire condo,Entire home/apt,1.0,1.0,2.0,188.0
49257673.0,Lake ZEEN,Entire place,Entire home/apt,1.0,1.0,1.0,175.0
49283542.0,Charming apartment with great view,Entire condo,Entire home/apt,2.0,2.0,3.0,180.0
49299666.0,Appt moderne vue panoramique sur lac et Mont-Blanc,Entire rental unit,Entire home/apt,1.5,2.0,2.5,114.5
49304109.0,Chalet la Frêtaz by Interhome,Entire home,Entire home/apt,2.0,3.0,4.0,221.0
49304112.0,Chalet Les Rochers Blancs by Interhome,Entire home,Entire home/apt,2.0,3.0,5.0,422.0
49304167.0,Les Arsets 56/2 by Interhome,Entire rental unit,Entire home/apt,1.0,1.0,1.0,101.0
49304168.0,Dörfli by Interhome,Entire home,Entire home/apt,2.0,4.0,5.0,358.0
49304214.0,Bellevue by Interhome,Entire home,Entire home/apt,2.0,3.0,3.0,363.0
49304235.0,Armorial II / apt 6 by Interhome,Entire rental unit,Entire home/apt,2.0,2.0,3.0,227.0
49304247.0,Montagnards 13 by Interhome,Entire rental unit,Entire home/apt,1.0,1.0,1.0,107.0
49304321.0,Les Arsets 01/203 by Interhome,Entire rental unit,Entire home/apt,1.0,1.0,2.0,125.0
49304345.0,Chalet L'Aube by Interhome,Entire rental unit,Entire home/apt,1.0,3.0,6.0,227.0
49304365.0,Val Neige Apt. 12 by Interhome,Entire rental unit,Entire home/apt,1.0,2.0,3.0,177.0
49304394.0,Goeland n°4 by Interhome,Entire rental unit,Entire home/apt,1.0,2.0,3.0,205.0
49304413.0,Grand Hôtel A10 by Interhome,Entire rental unit,Entire home/apt,1.0,2.0,3.0,249.0
49304420.0,Mandarin 7 by Interhome,Entire rental unit,Entire home/apt,1.0,1.0,2.0,144.0
49304427.0,Aiguilles Dorées I/2 by Interhome,Entire rental unit,Entire home/apt,1.0,1.0,2.0,158.0
49304431.0,Chantebrise A1 by Interhome,Entire rental unit,Entire home/apt,2.0,2.0,2.0,218.0
49304470.0,Montagnards 17 by Interhome,Entire rental unit,Entire home/apt,1.0,3.0,5.0,249.0
49304501.0,Les Savolaires 4 by Interhome,Entire rental unit,Entire home/apt,1.0,1.0,1.0,147.0
49304502.0,Marmousets 2 by Interhome,Entire rental unit,Entire home/apt,2.0,3.0,5.0,292.0
49319380.0,Stunning little pied-à-terre 15min from Gstaad!,Entire rental unit,Entire home/apt,1.0,1.0,2.0,180.0
49416629.0,La Maisonnette au bord du lac,Entire bungalow,Entire home/apt,1.0,1.0,2.0,103.0
49418788.0,Joli studio dans charmant village proche de Morges,Entire rental unit,Entire home/apt,1.5,1.5,2.75,217.0
49419901.0,Chambre vue lac/montagne SalleDeBain Privée Centre,Private room in rental unit,Private room,1.0,1.0,1.0,85.0
49430975.0,Gorgeous studio flat by the lake,Entire rental unit,Entire home/apt,1.0,0.0,1.0,120.0
49436801.0,La Chambre Rose,Private room in nature lodge,Private room,1.5,1.0,1.0,51.0
49460377.0,Grande chambre lumineuse avec balcon,Private room in rental unit,Private room,1.75,2.25,6.0,1362.25
49462804.0,Modern house between lake and mountains,Entire home,Entire home/apt,2.0,4.0,4.0,450.0
49502257.0,Charming Flat for 4ppl Parking Balcony next to EHL,Entire condo,Entire home/apt,1.0,1.0,2.0,183.0
49526942.0,Studio meublé nuitées,Entire rental unit,Entire home/apt,1.25,1.5,3.25,132.5
49530002.0,"""Les 3 Marmottes""super 2 pièces à la campagne",Entire rental unit,Entire home/apt,1.0,1.0,1.0,100.0
49540001.0,La perle du Chablais,Tiny home,Entire home/apt,1.375,1.0,3.0,129.0
49545839.0,Cozy home away from home with a beautiful view,Entire rental unit,Entire home/apt,1.0,1.0,1.0,110.0
49557492.0,Torrent 10,Entire rental unit,Entire home/apt,1.125,2.25,2.5,241.5
49565406.0,Appartement 110 m2 pour 8 personnes avec cheminée,Entire rental unit,Entire home/apt,1.0,2.0,7.0,190.0
49571125.0,"Appartement 3,5 pièces avec vue et près du centre",Entire rental unit,Entire home/apt,1.0,2.0,2.0,160.0
49579849.0,Chambre privée dans un bel appartement avec jardin,Private room in rental unit,Private room,1.0,1.0,1.0,83.75
49612147.0,Villa on Lake Murten with breathtaking views,Entire villa,Entire home/apt,2.0,2.0,3.0,440.0
49613724.0,Proche de la gare du Fedey et des télécabines,Entire condo,Entire home/apt,1.0,2.0,6.0,96.0
49622057.0,"Superbe studio, petit loft,  vielle ville d'Orbe",Entire rental unit,Entire home/apt,1.0,1.0,1.0,90.0
49647545.0,La Villa Noire Luxury Flat w/ American King Bed,Entire guest suite,Entire home/apt,1.0,1.0,1.0,164.0
49660573.0,Jolie chambre avec balcon R4,Private room in rental unit,Private room,1.0,1.0,1.0,65.0
49684064.0,"Calme, proche ,gare, EPFL, UNIL, ville, lac",Private room in casa particular,Private room,1.0,1.0,1.0,105.0
49695223.0,Studio au pied des pistes ski In/Out,Entire rental unit,Entire home/apt,1.0,0.0,1.0,120.0
49699582.0,Villars-sur-Ollon. (Huémoz) 5 min de Villars,Entire rental unit,Entire home/apt,1.0,1.0,4.0,100.0
49732716.0,Room for rent,Private room in rental unit,Private room,1.0,1.0,1.0,59.0
49756094.0,Cozy flat in the heart of Lausanne city center,Entire rental unit,Entire home/apt,1.0,1.0,1.75,104.0
49773057.0,Sous location 2 pièces à pers aimant les chats,Entire rental unit,Entire home/apt,1.0,1.0,1.0,50.0
49787436.0,"Petite chambre au dessus d'un bistrot, décontracté",Private room in rental unit,Private room,1.0,1.0,0.0,55.0
49806983.0,Charmante maison au coeur du Lavaux à Cully,Entire guesthouse,Entire home/apt,1.0,1.0,2.0,139.0
49808411.0,Très beau gite indépendant dans chalet,Entire chalet,Entire home/apt,1.0,1.0,2.0,71.0
49819083.0,Appartement moderne en résidence très bien situé,Entire condo,Entire home/apt,1.0,1.0,2.0,75.0
49819614.0,Face au Léman,Entire rental unit,Entire home/apt,1.0,2.0,4.0,175.0
49824770.0,Chalet à l'Alpe des Chaux / Gryon/Villars,Entire chalet,Entire home/apt,1.0,2.0,4.0,164.0
49840801.0,Chambre dans un appartement cozy et chaleureux.,Private room in rental unit,Private room,1.375,2.0,3.75,100.5
49892499.0,"Maison de vacances "" Petit bijou de Ste-Croix""",Entire townhouse,Entire home/apt,1.0,2.0,4.0,135.0
49928589.0,Chambre à Lausanne,Private room in rental unit,Private room,1.0,2.25,3.5,143.5
49976011.0,"Bougy Villars, appartement avec vue exceptionnelle",Entire rental unit,Entire home/apt,1.0,2.0,2.0,110.0
49992490.0,"15-Appartement 2.5 pièces, une chambre à coucher",Entire rental unit,Entire home/apt,1.0,1.0,1.0,149.0
50004271.0,Vevey centre appartement family,Entire rental unit,Entire home/apt,1.0,2.0,4.0,110.0
50006351.0,Maison à louer au bord du Lac Chez Steph et Cyril,Entire home,Entire home/apt,1.0,2.0,3.0,214.0
50008157.0,Calme et vue imprenable sur les dents du midi,Entire rental unit,Entire home/apt,1.0,1.0,2.0,86.0
50008389.0,Maison avec vue sur le lac et les Alpes,Private room in villa,Private room,1.75,2.0,2.25,170.5
50012837.0,Maison vigneronne au milieu des vignes,Private room in cottage,Private room,2.5,4.0,9.0,71.0
50019863.0,Villars-sur-Ollon - Chalet with Mountain View,Entire rental unit,Entire home/apt,2.0,2.0,2.0,350.0
50058110.0,Apartment in villa with amazing swimming pool,Entire condo,Entire home/apt,1.0,1.0,1.0,131.0
50061790.0,Studio de vacances vue sur le lac de Morat,Entire place,Entire home/apt,1.0,0.0,2.0,111.0
50066056.0,2 steps from lake and Montreux center,Entire rental unit,Entire home/apt,1.0,2.0,3.0,80.0
50081681.0,Petit appartement de charme avec vue sur le lac,Entire rental unit,Entire home/apt,1.625,1.0,2.25,152.5
50100687.0,Charming and very spacious house with quiet garden,Entire townhouse,Entire home/apt,2.0,4.0,6.0,350.0
50123778.0,Duplex with lake view and terrasse,Entire rental unit,Entire home/apt,1.0,1.0,1.0,158.5
50124188.0,Stuning residential apartment with garden in the c,Entire rental unit,Entire home/apt,2.0,3.0,5.0,317.0
50152240.0,Sous-location meublé plein de charme,Entire rental unit,Entire home/apt,1.0,1.0,2.5,112.5
50161146.0,Chambre indépendante dans Maison de Maître,Private room in rental unit,Private room,1.0,1.0,1.0,60.0
50161538.0,Étage privé dans maison de Maître,Entire place,Entire home/apt,2.0,5.0,5.0,250.0
50164360.0,"Pully city center, 5 minutes by feet from lake",Entire rental unit,Entire home/apt,1.75,1.0,4.75,237.5
50167617.0,"appartment with lake view, balcony or terrasse",Entire rental unit,Entire home/apt,1.0,1.0,1.0,183.0
50168081.0,loft with lake view and balcony or terrasse,Entire rental unit,Entire home/apt,1.0,1.0,1.0,183.0
50168124.0,Studio,Private room in rental unit,Private room,1.0,1.0,1.0,140.0
50168200.0,"studio, lake view and balcony",Private room in rental unit,Private room,1.0,1.0,1.0,152.0
50168265.0,Studio in the attic with lake view,Private room in rental unit,Private room,1.0,1.0,1.0,144.0
50168353.0,suite garden view,Entire rental unit,Entire home/apt,1.0,1.0,1.0,159.0
50168398.0,suite with lake view and church,Entire rental unit,Entire home/apt,1.0,1.0,2.0,159.0
50168445.0,suite with side view on the lake and balcony,Entire rental unit,Entire home/apt,1.0,1.0,1.0,159.0
50185395.0,Charmant appartement dans rue tendance à Lausanne,Entire rental unit,Entire home/apt,1.0,2.0,2.0,72.75
50234049.0,Rooftop apartment with terrace and stunning view,Entire rental unit,Entire home/apt,1.0,2.0,1.5,108.0
50236097.0,Schwan,Entire cottage,Entire home/apt,1.0,3.0,4.0,149.0
50240096.0,Splendide appartement 3 pc terrasse + 1 place parc,Entire condo,Entire home/apt,1.0,2.0,3.0,180.0
50243598.0,Appartement lumineux à deux pas du lac Léman !,Entire rental unit,Entire home/apt,1.0,1.0,1.0,135.0
50259940.0,1 bedroom apartment - 5 min from the city center,Entire serviced apartment,Entire home/apt,1.0,1.0,2.25,130.0
50263442.0,Chambre spacieuse avec balcon,Private room in bed and breakfast,Private room,1.5,0.0,1.0,48.0
50263446.0,Belle chambre meublée fonctionnelle,Private room in bed and breakfast,Private room,1.0,1.0,1.0,43.0
50263768.0,"Loue maison en pleine nature, 8 couchages Savigny",Entire villa,Entire home/apt,1.0,4.0,2.75,118.75
50275966.0,Large private room (29m2) in nice & calm house,Private room in villa,Private room,1.5,1.0,1.0,98.0
50278578.0,"Sunset chambre d'hôte, indép + vue sur le lac",Entire condo,Entire home/apt,1.0,0.0,1.0,68.0
50280896.0,"Résidence Les Anémones, (Les Mosses), 2-rooms apartment",Entire rental unit,Entire home/apt,1.0,1.0,3.0,208.0
50294387.0,"Chalet Ramona, 4 chambres, 2 salles de bains",Entire chalet,Entire home/apt,2.5,4.0,5.0,250.0
50299723.0,Maison de campagne chaleureuse et chats adorables,Entire home,Entire home/apt,2.0,3.0,7.0,180.0
50302791.0,Best Villa with Pool and Panoramic views!,Entire villa,Entire home/apt,3.0,6.0,6.0,1012.0
50316603.0,Single Room In a quite place,Private room in rental unit,Private room,1.5,1.0,1.0,60.0
50322683.0,Charmant et grand appartement au coeur de Pully,Entire rental unit,Entire home/apt,2.0,2.0,3.0,110.0
50325827.0,La maison du pêcheur - Fisherman house,Entire rental unit,Entire home/apt,1.0,0.0,2.0,190.0
50335180.0,Appartement cosy avec sa petite terrasse,Entire rental unit,Entire home/apt,1.25,1.0,3.25,212.25
50335322.0,Chambre dans une colocation  proche de lausanne,Private room in rental unit,Private room,1.5,3.25,2.25,167.0
50363607.0,Cosy flat with stunning view on the lake,Entire rental unit,Entire home/apt,1.75,1.0,2.5,164.5
50374749.0,Chambre cosy,Private room in bed and breakfast,Private room,1.0,1.0,1.0,58.0
50375852.0,Appartement situation idéale parking intérieur,Entire rental unit,Entire home/apt,1.0,2.0,1.0,105.0
50377956.0,Your home steps away from the lake!,Private room in condo,Private room,1.0,2.0,3.0,60.0
50385077.0,Pauline,Entire chalet,Entire home/apt,1.375,7.0,1.75,143.75
50392711.0,For students only - studio on university campus,Entire rental unit,Entire home/apt,1.25,1.0,1.75,134.25
50398323.0,Maison vigneronne à 2 min du Lac Léman,Entire townhouse,Entire home/apt,1.5,3.0,2.5,183.75
50404273.0,"L'ANNEXE entre lac, montagnes et vignes",Entire vacation home,Entire home/apt,2.5,3.0,3.0,250.0
50410404.0,Bussigny chambre env. 12m2 proches des commodités,Private room in rental unit,Private room,1.0,1.0,1.0,60.0
50471996.0,"Comfortable home with a private garden, parking",Entire home,Entire home/apt,1.375,3.0,2.0,243.5
50475999.0,Chalet l'Abeille,Entire chalet,Entire home/apt,2.0,3.0,6.0,280.0
50499311.0,Comme chez vous,Entire condo,Entire home/apt,1.375,1.0,2.0,123.75
50501165.0,Superbe appartement vue lac avec cheminée,Entire rental unit,Entire home/apt,1.0,1.0,1.0,155.0
50512962.0,Studio du Jura-Domaine de Belle-ferme,Entire rental unit,Entire home/apt,1.0,0.0,1.0,126.0
50527297.0,Superbe Loft au centre de la ville de Lausanne,Entire rental unit,Entire home/apt,1.0,1.0,1.0,75.0
50555544.0,Beautiful independent apartment with terrace,Entire condo,Entire home/apt,1.0,1.0,1.0,154.0
50557789.0,Pretty apartment in a beautiful ski resort,Entire rental unit,Entire home/apt,1.0,1.0,1.0,120.0
50562985.0,Superbe appartement à Lausanne,Entire rental unit,Entire home/apt,1.25,1.0,3.0,174.75
50582867.0,Havre de paix à 5min du lac proche de Montreux,Entire rental unit,Entire home/apt,2.0,2.0,3.0,212.0
50587569.0,Charming attic. Lake and Mont-Blanc view,Private room in bed and breakfast,Private room,1.0,1.0,1.0,69.0
50594160.0,*NEW* 1bedroom near EHL w. Parking & Balcony,Entire condo,Entire home/apt,1.0,1.0,1.0,183.0
50594264.0,Superbe appartement avec balcon,Entire rental unit,Entire home/apt,1.0,1.0,1.0,80.0
50596980.0,"Superbe appartement de standing,vue exceptionnell*",Entire condo,Entire home/apt,1.25,1.0,3.25,125.5
50606480.0,Arsets 61.22,Entire rental unit,Entire home/apt,1.375,2.0,1.75,143.75
50648457.0,"Splendid modern flat with terace, lake view and private jaccuzi.",Entire rental unit,Entire home/apt,2.0,2.0,5.5,1400.5
50650186.0,Appartement deux pièces et demie à Lausanne,Entire rental unit,Entire home/apt,1.0,1.0,0.0,50.0
50655907.0,Appartement entier au calme vue sur lac et jardin,Entire rental unit,Entire home/apt,1.0,1.0,1.0,95.0
50668021.0,"Family ski chalet, quiet area, walk to lift, view!",Entire chalet,Entire home/apt,1.0,1.0,1.75,161.75
50687766.0,Loft apartment in the Castle  Château du Châtelard,Entire loft,Entire home/apt,1.5,1.0,1.0,186.0
50703603.0,Precioso apartamento para tu pausa en los Alpes,Entire rental unit,Entire home/apt,1.0,1.0,4.0,103.0
50714473.0,Chambre avec salle de bain et terrasse privées,Entire condo,Entire home/apt,1.5,1.0,1.0,116.5
50741782.0,Appartement dans les combles avec grande terrasse,Entire rental unit,Entire home/apt,2.0,2.0,6.0,280.0
50747223.0,Studio lumineux avec jardin à St-Prex,Entire condo,Entire home/apt,1.0,0.0,1.0,92.0
50761747.0,Chambre lumineuse dans les vignes,Private room in condo,Private room,1.0,1.0,2.0,58.0
50764605.0,Appartement en plein centre d'Yvonand,Entire rental unit,Entire home/apt,1.5,3.0,1.0,116.5
50785815.0,Appartement dans bâtisse vigneronne #Syrah,Entire rental unit,Entire home/apt,1.0,2.0,3.0,195.0
50799562.0,Studio au centre de tout,Entire rental unit,Entire home/apt,1.0,1.0,2.0,90.0
50818231.0,*NEW* Superbe 1.5 pièce neuf / Vue panoramique lac,Entire rental unit,Entire home/apt,1.0,1.0,2.0,144.0
50822681.0,Magnifique appartement avec vue sur le lac Léman.,Entire condo,Entire home/apt,1.0,1.0,1.0,100.0
50823769.0,Appartement mansardé avec vue  sur le lac Leman,Entire rental unit,Entire home/apt,1.0,2.0,4.0,180.0
50827538.0,Superbe Appartement au centre ville,Entire rental unit,Entire home/apt,1.0,1.0,0.0,125.0
50839951.0,Charmante maisonnette vue lac et montagnes,Entire cottage,Entire home/apt,1.0,2.0,2.0,190.0
50866595.0,"Appartement 2 pièces avec balcon, Lausanne centre",Entire rental unit,Entire home/apt,1.0,1.0,1.5,97.5
50883875.0,Petit nid sous les toits,Private room in condo,Private room,1.0,1.0,4.0,58.0
50890985.0,"Studio au coeur de la Vallée, au bord du lac",Entire condo,Entire home/apt,1.0,1.0,1.5,97.5
50893561.0,Beautiful appartement,Private room in rental unit,Private room,1.0,1.0,1.0,100.0
50903841.0,magnifique villa d'architecte à 15 km de Lausanne,Entire villa,Entire home/apt,1.25,4.0,1.25,131.5
50932292.0,Cheerful 4 bed  home over-looking Lac  Léman,Entire home,Entire home/apt,3.5,4.0,4.0,540.0
50954401.0,Appartement Montreux centre lac,Entire rental unit,Entire home/apt,1.0,2.0,2.0,291.0
50988027.0,Appartement chaleureux aux Diablerets,Entire rental unit,Entire home/apt,1.0,1.0,1.0,125.0
51006216.0,Lausanne : 3 pieces calme et proche du centre vill,Entire rental unit,Entire home/apt,1.5,2.0,3.0,120.0
51012087.0,Lac & montains view behind train station,Entire rental unit,Entire home/apt,1.0,1.0,1.0,101.0
51021988.0,Appartement paisible Lausanne,Entire rental unit,Entire home/apt,1.0,1.0,1.25,116.75
51030177.0,Jolie appartement dans la Vielle ville de Mtx !,Entire rental unit,Entire home/apt,1.25,2.0,3.0,174.75
51056008.0,Appartement à 2mn du lac de Morat,Entire condo,Entire home/apt,1.0,1.0,1.0,85.0
51058595.0,"Superbe appartement avec jardin, piscine et tennis",Entire condo,Entire home/apt,1.25,3.0,2.5,112.75
51073948.0,Charmant Mazot immergé en pleine montage,Entire chalet,Entire home/apt,1.0,1.0,7.0,144.0
51078167.0,Charming apartment in a quiet residential area,Entire rental unit,Entire home/apt,1.0,1.0,1.0,80.0
51094735.0,Appartement traversant dans domaine viticole #Mara,Entire rental unit,Entire home/apt,2.0,3.0,5.0,266.0
51097655.0,Studio meublé pour 2 personnes à Forel-Lavaux,Entire rental unit,Entire home/apt,1.0,0.0,2.0,83.0
51099805.0,Chambre d'hôtes à Yvonand,Private room in bed and breakfast,Private room,1.0,1.0,2.0,65.0
51118511.0,Private Room in St-Sulpice - Cape Homes,Private room in condo,Private room,1.25,3.25,4.0,165.25
51118564.0,Appartement Lausanne centre ville,Entire rental unit,Entire home/apt,1.875,2.0,2.25,240.25
51171923.0,The Studio of the fairy Nérine! Welcome in Leysin!,Entire rental unit,Entire home/apt,1.0,1.0,3.0,73.0
51184411.0,Agréable chambre d’hôte pour amoureux de la nature,Private room in bed and breakfast,Private room,1.0,1.0,1.0,45.0
51186925.0,"Appartement La Boutique, (Rossinière), 2 bedrooms, 65m², 4 people",Entire rental unit,Entire home/apt,1.0,2.0,6.0,130.0
51200761.0,Les Cerisiers - Lake view apartment,Entire condo,Entire home/apt,1.0,1.0,2.0,153.0
51201418.0,Studio rénové à 30m de Lausanne - transport public,Entire rental unit,Entire home/apt,1.0,1.0,2.0,500.0
51278139.0,Superbe studio au centre de Leysin pour 2,Entire condo,Entire home/apt,1.0,1.0,2.0,95.0
51288752.0,Chambre dans une ferme chez @dekor_vegetal,Private room in farm stay,Private room,1.0,1.0,1.0,50.0
51298569.0,"70 m2, 2,5p meublé moderne au bord du Lac Léman",Entire rental unit,Entire home/apt,1.0,1.0,1.0,135.0
51302315.0,Charmant studio à la campagne,Entire loft,Entire home/apt,1.0,1.0,3.5,148.25
51325587.0,"Les Cèdres Living + Bedroom,  Pool, 3 min to lake",Entire rental unit,Entire home/apt,1.0,1.0,2.0,145.0
51337192.0,Loft rénové au cœur de la vieille ville,Entire loft,Entire home/apt,1.0,1.0,2.0,177.0
51341415.0,Chambre privée avec vue sur le lac,Private room in rental unit,Private room,1.0,1.0,1.0,75.0
51353801.0,112 * Bright and lovely near the lake,Entire rental unit,Entire home/apt,1.0,1.0,1.0,164.0
