listing_url,name,property_type,host_is_superhost,host_acceptance_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,price
https://www.airbnb.com/rooms/972494898681015566,Appartement dans maison + jardin,Entire rental unit,False,89.0,La Tour-de-Peilz,Riviera-Pays-d'Enhaut,170.0
https://www.airbnb.com/rooms/972840473000248618,Quarto em Lausanne!,Private room in rental unit,False,71.0,Lausanne,Lausanne,50.0
https://www.airbnb.com/rooms/972882990684932172,"Apart Moderne, cosy, central, vue lac+ parking",Entire rental unit,False,100.0,Vevey,Riviera-Pays-d'Enhaut,181.0
https://www.airbnb.com/rooms/973613286135456131,Studio located in Lausanne - 824000,Entire rental unit,False,59.0,Lausanne,Lausanne,157.0
https://www.airbnb.com/rooms/973667021212672859,Le studio d'Ouchy,Entire rental unit,True,100.0,Lausanne,Lausanne,88.0
https://www.airbnb.com/rooms/973751616090144803,"Chambre, sdb et wc pour 1 pers.",Private room in rental unit,False,100.0,Lausanne,Lausanne,90.0
https://www.airbnb.com/rooms/973767695407763300,Situation exceptionnelle! Hypercentre Villars!,Entire rental unit,False,100.0,Ollon,Aigle,400.0
https://www.airbnb.com/rooms/973944385933419822,Quarto em lausanne,Private room in rental unit,False,71.0,Lausanne,Lausanne,50.0
https://www.airbnb.com/rooms/974307877168208107,belle pièce,Private room in rental unit,False,100.0,Lausanne,Lausanne,150.0
https://www.airbnb.com/rooms/974351441010503002,Hyacinthe 14 by Interhome,Entire rental unit,False,94.0,Ollon,Aigle,312.0
https://www.airbnb.com/rooms/974411611471790013,Cosy apartment with nice view,Entire rental unit,False,60.0,Nyon,Nyon,150.0
https://www.airbnb.com/rooms/974651349905072081,Le Bercail,Entire guest suite,True,98.0,Ormont-Dessous,Aigle,80.0
https://www.airbnb.com/rooms/975125161885163800,Modern and Lake View studio,Entire rental unit,False,60.0,Saint-Sulpice (Vaud),Ouest lausannois,118.0
https://www.airbnb.com/rooms/975879870665988666,Appartement lumineux et spacieux,Entire rental unit,False,61.0,Lausanne,Lausanne,82.25
https://www.airbnb.com/rooms/975891694640611277,Chambre à loué lausanne gare,Private room in rental unit,False,43.0,Lausanne,Lausanne,52.0
https://www.airbnb.com/rooms/975955884342000191,Appartement cosy avec vue,Entire rental unit,False,25.0,Lausanne,Lausanne,80.0
https://www.airbnb.com/rooms/976087200691860609,Room with private shower,Private room in rental unit,False,56.0,Montreux,Riviera-Pays-d'Enhaut,95.0
https://www.airbnb.com/rooms/976471380871799795,Appartement  à louer,Entire rental unit,False,34.0,Lausanne,Lausanne,102.0
https://www.airbnb.com/rooms/976712237568322332,Très belle chambre au centre Lausane,Private room in rental unit,False,78.0,Lausanne,Lausanne,90.0
https://www.airbnb.com/rooms/976746908494663239,Chambre dans grand appartement,Private room in rental unit,False,75.0,Lausanne,Lausanne,49.0
https://www.airbnb.com/rooms/976994083320345739,Maison  avec jardin au calme,Private room in home,False,68.0,Le Mont-sur-Lausanne,Lausanne,65.0
https://www.airbnb.com/rooms/978107127031766608,"Studio dans un chalet Zen, pour 1 ou 2 personnes",Entire rental unit,False,0.0,Ollon,Aigle,105.5
https://www.airbnb.com/rooms/978171500870111455,Logement entier,Entire rental unit,False,49.0,Lausanne,Lausanne,70.0
https://www.airbnb.com/rooms/978174140577418334,Hospedaje en el centro,Private room in rental unit,False,100.0,Lausanne,Lausanne,68.0
https://www.airbnb.com/rooms/978211498722137393,Modern Studio IMD&Lake+Parking31,Entire rental unit,False,100.0,Lausanne,Lausanne,164.0
https://www.airbnb.com/rooms/978215072557571090,"Appartement à 10 minutes du lac, avec garage.",Entire rental unit,True,54.0,Lausanne,Lausanne,120.0
https://www.airbnb.com/rooms/978295869192151200,Chalet 'Les Riaux' - Studio individuel,Entire rental unit,True,100.0,Château-d'Oex,Riviera-Pays-d'Enhaut,112.0
https://www.airbnb.com/rooms/978620320007737563,Chambre d'hôtes à louer,Private room in rental unit,False,57.0,Paudex,Lavaux-Oron,90.0
https://www.airbnb.com/rooms/979074103799847419,Stylish lakeside home free parking Lausanne Geneva,Entire rental unit,False,92.0,Rolle,Nyon,220.0
https://www.airbnb.com/rooms/979877890352551047,Luminosa habitación en  centro de Lausanne,Private room in rental unit,False,100.0,Lausanne,Lausanne,57.0
https://www.airbnb.com/rooms/980309767335440201,Gorgeous studio in Lausanne - 874000,Entire rental unit,False,59.0,Lausanne,Lausanne,155.75
https://www.airbnb.com/rooms/980322828790331470,Heaven of tranquility in Perroy,Private room in rental unit,False,50.0,Perroy,Nyon,86.0
https://www.airbnb.com/rooms/981174559723920060,Chambre (Lausanne),Private room in rental unit,False,50.0,Lausanne,Lausanne,162.75
https://www.airbnb.com/rooms/981231409029736360,Maison d’architecte vue sur lac,Entire home,False,100.0,Vully-les-Lacs,Broye-Vully,260.0
https://www.airbnb.com/rooms/981658675724730863,Small Cozy Quiet apartment,Entire rental unit,False,100.0,Château-d'Oex,Riviera-Pays-d'Enhaut,165.0
https://www.airbnb.com/rooms/982260412973728224,Central & spacious 100sqm apt w/ stunning views,Entire rental unit,False,100.0,Leysin,Aigle,140.0
https://www.airbnb.com/rooms/982389201321205419,Charme fou au coeur du Lavaux,Entire rental unit,True,89.0,Chardonne,Riviera-Pays-d'Enhaut,180.0
https://www.airbnb.com/rooms/983212573632175830,"Amazing view ! Garden + balcony, children's games",Entire rental unit,False,0.0,Bex,Aigle,147.5
https://www.airbnb.com/rooms/983358445440173843,Bel appartement avec vue - 3 pièces,Entire rental unit,False,17.0,Ormont-Dessus,Aigle,150.0
https://www.airbnb.com/rooms/983385594872943912,Appartment close to everything,Entire rental unit,False,100.0,Lausanne,Lausanne,90.0
https://www.airbnb.com/rooms/983744715044080026,Appartement dans un chalet,Entire rental unit,False,92.0,Ormont-Dessus,Aigle,180.0
https://www.airbnb.com/rooms/983971887803243446,"Appartement ""Loup"" dans villa",Entire rental unit,False,77.75,Ollon,Aigle,170.0
https://www.airbnb.com/rooms/983989019109427667,Elegant studio in Lausanne - 094000,Entire rental unit,False,59.0,Lausanne,Lausanne,130.0
https://www.airbnb.com/rooms/984116606189079357,Appartement avec vue,Entire rental unit,False,91.0,Leysin,Aigle,95.0
https://www.airbnb.com/rooms/984170015641295767,bella e grande camera,Private room in rental unit,False,69.0,Lausanne,Lausanne,75.0
https://www.airbnb.com/rooms/984517187520308640,Spacious 2BR-Balcony+Parking,Entire rental unit,False,90.0,Lausanne,Lausanne,171.0
https://www.airbnb.com/rooms/984595084732572148,Duplex très ensoleillé,Entire rental unit,False,99.0,Perroy,Nyon,305.0
https://www.airbnb.com/rooms/984614787256209379,Furnished studio in Lausanne - 774000,Entire rental unit,False,59.0,Lausanne,Lausanne,196.5
https://www.airbnb.com/rooms/984615904581397364,Perfect studio in Lausanne - 674000,Entire rental unit,False,59.0,Lausanne,Lausanne,196.5
https://www.airbnb.com/rooms/984730081146257550,jolie appartement confortable.,Entire rental unit,False,100.0,Lausanne,Lausanne,160.0
https://www.airbnb.com/rooms/984830902157657460,ideal discret,Private room in rental unit,False,79.25,Corsier-sur-Vevey,Riviera-Pays-d'Enhaut,150.0
https://www.airbnb.com/rooms/985382816899064173,Super Cute and Cozy Chalet in the Village Center,Entire rental unit,True,51.0,Rougemont,Riviera-Pays-d'Enhaut,322.0
https://www.airbnb.com/rooms/985438142791075189,Les Cîmes 8 by Interhome,Entire rental unit,False,94.0,Gryon,Aigle,178.25
https://www.airbnb.com/rooms/985571481800573657,Charmant studio idéalement situé,Entire rental unit,True,100.0,Gryon,Aigle,81.0
https://www.airbnb.com/rooms/986324269781768424,beautiful room,Private room in rental unit,False,100.0,Lausanne,Lausanne,150.0
https://www.airbnb.com/rooms/986634940779390535,Lakeview au centre du Montreux Jazz festival,Entire rental unit,False,44.0,Montreux,Riviera-Pays-d'Enhaut,110.0
https://www.airbnb.com/rooms/986660877170842942,Charmant appart proche du lac,Entire rental unit,False,73.0,Vevey,Riviera-Pays-d'Enhaut,151.75
https://www.airbnb.com/rooms/986826767347214903,Appartement  de vacances dans les vignes,Entire rental unit,False,82.0,Bourg-en-Lavaux,Lavaux-Oron,180.0
https://www.airbnb.com/rooms/987153278129366688,Modern Studio IMD&Lake+Parking24,Entire rental unit,False,100.0,Lausanne,Lausanne,167.0
https://www.airbnb.com/rooms/987164443126549975,Modern Studio IMD&Lake51,Entire rental unit,False,100.0,Lausanne,Lausanne,174.0
https://www.airbnb.com/rooms/987734428644754750,Elegant Room - Prime Location,Private room in rental unit,False,92.0,Lausanne,Lausanne,65.0
https://www.airbnb.com/rooms/988144352730945901,Studio dans les combles,Entire rental unit,False,100.0,Bourg-en-Lavaux,Lavaux-Oron,129.0
https://www.airbnb.com/rooms/988909629627962044,Chambre privative dans une colocation,Shared room in bed and breakfast,True,93.0,Morges,Morges,63.0
https://www.airbnb.com/rooms/988913709708187058,Le Bristol C32 by Interhome,Entire rental unit,False,94.0,Ollon,Aigle,284.0
https://www.airbnb.com/rooms/989353900032165404,Cozy Studio in Tranquil Place,Entire rental unit,False,90.0,Gland,Nyon,105.0
https://www.airbnb.com/rooms/989530879345953813,Appartement calme à Yverdon,Entire rental unit,False,87.0,Yverdon-les-Bains,Jura-Nord vaudois,115.0
https://www.airbnb.com/rooms/989733185706471509,Logement lumineux et central !,Entire rental unit,True,52.0,Lausanne,Lausanne,121.0
https://www.airbnb.com/rooms/989892801920360177,"1BR Cozy, Calm, Terrace&Lakeview",Entire rental unit,False,86.0,Lausanne,Lausanne,184.0
https://www.airbnb.com/rooms/989950415604805267,Chambre avec mezzanine,Private room in rental unit,False,89.0,Vevey,Riviera-Pays-d'Enhaut,71.0
https://www.airbnb.com/rooms/989951213998586565,Be Kind,Private room in home,True,80.0,Mont-sur-Rolle,Nyon,80.0
https://www.airbnb.com/rooms/990269095848130030,Maisonnette campagnarde,Entire home,True,89.0,Grandevent,Jura-Nord vaudois,150.0
https://www.airbnb.com/rooms/990340620106428415,Lakefront apartment with exceptional view,Entire rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,215.0
https://www.airbnb.com/rooms/990405124457648264,Villa de charme,Private room in home,False,39.0,Epalinges,Lausanne,80.0
https://www.airbnb.com/rooms/991748233619678330,"Chaleureux 2,5pièces en montagne",Entire rental unit,True,100.0,Ormont-Dessous,Aigle,100.0
https://www.airbnb.com/rooms/991980142063942981,Villa Conviviale,Private room in home,False,39.0,Epalinges,Lausanne,70.0
https://www.airbnb.com/rooms/992477921888939004,Chez Juliette,Entire rental unit,False,99.0,Leysin,Aigle,88.0
https://www.airbnb.com/rooms/992567027488222081,Chambre,Private room in rental unit,False,80.0,Renens (Vaud),Ouest lausannois,118.0
https://www.airbnb.com/rooms/993148228035217919,Apt w/patio 5 min to EPFL/UNIL/ECAL,Entire rental unit,False,82.0,Renens (Vaud),Ouest lausannois,162.75
https://www.airbnb.com/rooms/993557256543201544,Chambre pour deux personnes,Private room in rental unit,True,92.0,Yverdon-les-Bains,Jura-Nord vaudois,65.0
https://www.airbnb.com/rooms/993572809934504536,Appartement moderne avec balcon et parking,Entire rental unit,False,72.0,Vevey,Riviera-Pays-d'Enhaut,380.0
https://www.airbnb.com/rooms/994092221624298239,Très bien situé.,Private room in rental unit,True,96.0,Lausanne,Lausanne,60.0
https://www.airbnb.com/rooms/994682000021485184,Appartement sur les hauteurs à 15 min du lac,Entire rental unit,False,92.0,Montreux,Riviera-Pays-d'Enhaut,130.0
https://www.airbnb.com/rooms/995377047211483494,Appartement,Entire rental unit,False,21.0,Lausanne,Lausanne,95.0
https://www.airbnb.com/rooms/995783351094112602,Appartement de standing à Pully,Entire rental unit,False,0.0,Pully,Lavaux-Oron,130.0
https://www.airbnb.com/rooms/996890480268064772,Cozy apartment in city center,Entire rental unit,False,85.0,Lausanne,Lausanne,98.75
https://www.airbnb.com/rooms/997210124712484439,Chesières chambre avec jardin,Private room in rental unit,False,50.0,Ollon,Aigle,37.0
https://www.airbnb.com/rooms/997767732489264773,Mini Villa avec jardin et chat,Entire villa,False,100.0,Lausanne,Lausanne,150.0
https://www.airbnb.com/rooms/997820273563640696,"Magnifique studio neuf, aménagé, à 5 min d’Yverdon",Entire rental unit,True,97.0,Belmont-sur-Yverdon,Jura-Nord vaudois,78.0
https://www.airbnb.com/rooms/998466687398134038,entre le centre ville et la gare,Entire rental unit,False,82.0,Lausanne,Lausanne,85.0
https://www.airbnb.com/rooms/998569136475522961,One bedroom appartment in Les Diablerets,Entire rental unit,False,75.0,Ormont-Dessus,Aigle,175.0
https://www.airbnb.com/rooms/999145297169553642,GuestRoom: Lake view & Wineyards,Private room in home,False,25.0,Lutry,Lavaux-Oron,138.5
https://www.airbnb.com/rooms/999205373314496257,Appartement Style Loft/Lumineux,Entire rental unit,False,100.0,Lutry,Lavaux-Oron,90.0
https://www.airbnb.com/rooms/999751828382284032,Modern Studio in prime location w/free parking,Entire rental unit,True,98.0,Lausanne,Lausanne,127.0
https://www.airbnb.com/rooms/999789052637031843,Vue sur lac et proche du centre,Entire rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,162.0
https://www.airbnb.com/rooms/999837600745861672,Chambre dans appartement,Private room in rental unit,False,13.0,Chavannes-près-Renens,Ouest lausannois,50.0
https://www.airbnb.com/rooms/1000424728904850161,Un gîte pour se ressourcer…,Private room in bed and breakfast,False,46.0,La Rippe,Nyon,50.0
https://www.airbnb.com/rooms/1000457174536654153,Luminous 2-bed apartment with spacious terrace,Entire rental unit,True,69.0,Nyon,Nyon,134.0
https://www.airbnb.com/rooms/1001261028252592990,pretty and quiet apartment,Entire rental unit,False,77.0,Chéserex,Nyon,130.0
https://www.airbnb.com/rooms/1001379394639864303,PetitChevrier - 6BR Spacious Chalet in Villars,Entire chalet,False,33.0,Ollon,Aigle,350.0
https://www.airbnb.com/rooms/1002005424320387332,Spacious holiday flat on the Jura balcony,Entire rental unit,False,100.0,Sainte-Croix,Jura-Nord vaudois,102.0
https://www.airbnb.com/rooms/1002044756733429417,Tinyhouse vue sur le lac,Entire rental unit,False,94.0,Montreux,Riviera-Pays-d'Enhaut,111.0
https://www.airbnb.com/rooms/1002680017925094961,Incroyable villa en Lavaux avec vue imprenable,Entire villa,True,92.0,Lutry,Lavaux-Oron,120.5
https://www.airbnb.com/rooms/1002720317247923607,Cosy private room at Lausanne,Private room in rental unit,False,98.0,Lausanne,Lausanne,51.0
https://www.airbnb.com/rooms/1002933395610620424,Chambre Vevey - proche lac,Private room in bed and breakfast,False,40.0,Vevey,Riviera-Pays-d'Enhaut,100.0
https://www.airbnb.com/rooms/1003327419618964120,"Havre de paix, en pleine nature.",Entire rental unit,True,86.0,Bex,Aigle,220.0
https://www.airbnb.com/rooms/1003388721711043653,Studio à la campagne,Entire rental unit,True,86.0,Sainte-Croix,Jura-Nord vaudois,52.0
https://www.airbnb.com/rooms/1003562412375922007,Superbe appartement Lausanne,Entire rental unit,False,100.0,Lausanne,Lausanne,131.5
https://www.airbnb.com/rooms/1004082352515226963,Appartement au calme avec vue exceptionnelle,Entire vacation home,True,100.0,Leysin,Aigle,168.0
https://www.airbnb.com/rooms/1004103231641236291,Lux Heidi Chalet with Panoramic Views near Gstaad,Entire home,True,100.0,Château-d'Oex,Riviera-Pays-d'Enhaut,98.75
https://www.airbnb.com/rooms/1004182697285192821,Chambre privée + salle de bain privative,Private room in rental unit,False,96.0,Nyon,Nyon,86.0
https://www.airbnb.com/rooms/1004265398670612869,"Zentrale Wohnung mit Terrasse, Pool und Sauna",Entire rental unit,False,88.0,Ollon,Aigle,75.0
https://www.airbnb.com/rooms/1004377670163631369,Vue sur le marché,Private room in bed and breakfast,False,50.0,Nyon,Nyon,66.0
https://www.airbnb.com/rooms/1004427981691963870,"Apartment in the best location of Rougemont,Gstaad",Entire rental unit,False,69.0,Rougemont,Riviera-Pays-d'Enhaut,150.0
https://www.airbnb.com/rooms/1004516727416353949,Appartement avec sauna jacuzzi donnant sur le lac,Entire rental unit,True,100.0,Bullet,Jura-Nord vaudois,156.0
https://www.airbnb.com/rooms/1004707073107268578,Chalet spacieux avec vue panoramique,Entire chalet,True,93.0,Château-d'Oex,Riviera-Pays-d'Enhaut,543.0
https://www.airbnb.com/rooms/1004778013981736455,Studio datcha,Entire rental unit,False,67.0,Ormont-Dessus,Aigle,277.5
https://www.airbnb.com/rooms/1004870039252108608,"Spacious 2BR in the center, next to station for 6",Entire rental unit,False,99.0,Lausanne,Lausanne,271.0
https://www.airbnb.com/rooms/1005096522536776334,"La ""Roulotte""  pour 6 personnes",Tiny home,True,100.0,Bullet,Jura-Nord vaudois,140.0
https://www.airbnb.com/rooms/1005130286541179172,Appartement avec jardin à Villars-sur-Ollon,Entire rental unit,True,82.0,Ollon,Aigle,160.0
https://www.airbnb.com/rooms/1005165465957679877,Spacious family-friendly villa apartment,Entire home,True,90.0,Le Mont-sur-Lausanne,Lausanne,131.0
https://www.airbnb.com/rooms/1005563931992449397,"Appartement 144, station ski, Bristol",Entire rental unit,False,100.0,Ollon,Aigle,207.0
https://www.airbnb.com/rooms/1005634367742002020,Ambassadeur 12 by Interhome,Entire rental unit,False,94.0,Ollon,Aigle,316.0
https://www.airbnb.com/rooms/1005833625743940284,Coucon Chanel,Shared room in condo,True,93.0,Morges,Morges,55.0
https://www.airbnb.com/rooms/1006347404260872217,"Appartement 340, Bristol",Entire rental unit,False,100.0,Ollon,Aigle,321.0
https://www.airbnb.com/rooms/1006497219436405541,chambre,Private room in rental unit,True,93.0,Montreux,Riviera-Pays-d'Enhaut,78.0
https://www.airbnb.com/rooms/1006546239950006370,Chambre cosy - 15 min. EPFL,Private room in rental unit,True,96.0,Lausanne,Lausanne,58.0
https://www.airbnb.com/rooms/1007267253524651934,Chambre double avec  vue sur lac de Joux.,Private room in bed and breakfast,True,94.0,L'Abbaye,Jura-Nord vaudois,77.0
